dateBeforeFlight, Price
78900,63.95
251700,54.34
338100,63.95
424500,26.58
510900,18.04
597300,18.04
683700,13.77
856500,22.31
942900,18.04
1029300,22.31
1115700,18.04
1202100,13.77
1288500,13.77
1461300,26.58
1547700,26.58
1634100,26.58
1720500,18.04
1806900,26.58
1893300,26.58
2066100,22.31
2152500,36.19
2238900,26.58
2325300,22.31
2411700,26.58
1893300,26.58
2066100,22.31
2152500,36.19
2238900,26.58
2325300,22.31
2411700,26.58
2498100,36.19
2625900,54.34
2843700,26.58
2930100,26.58
3016500,36.19
3102900,45.8
3275700,82.1
3362100,117.33
3448500,199.55
3534900,172.85
3621300,145.09
3707700,117.33
3794100,117.33
3880500,145.09
4139700,117.33
4226100,82.1
4312500,99.18
4398900,82.1
4485300,63.95
4658100,36.19
4744500,36.19
4830900,36.19
4312500,99.18
4398900,82.1
4485300,63.95
4658100,36.19
4744500,36.19
4830900,36.19
4917300,36.19
5003700,26.58
5090100,36.19
5176500,36.19
5262900,26.58
5349300,26.58
5435700,26.58
5522100,36.19
5694900,54.34
5867700,22.31
5954100,22.31
6040500,13.77
6126900,13.77
6299700,36.19
6472500,18.04
6558900,18.04
6645300,13.77
6731700,13.77
6904500,18.04
7077300,18.04
7163700,22.31
7250100,22.31
7336500,18.04
7509300,22.31
7682100,26.58
7768500,26.58
7854900,22.31
7336500,18.04
7509300,22.31
7682100,26.58
7768500,26.58
7854900,22.31
7941300,22.31
8114100,36.19
8286900,36.19
8373300,26.58
8459700,26.58
8546100,22.31
8718900,36.19
8891700,36.19
8978100,36.19
9064500,22.31
9150900,22.31
9323700,26.58
9496500,18.04
9582900,36.19
9669300,22.31
9755700,36.19
9928500,45.8
10101300,45.8
10187700,45.8
10274100,36.19
9755700,36.19
9928500,45.8
10101300,45.8
10187700,45.8
10274100,36.19
10360500,45.8
10533300,36.19
10706100,45.8
10792500,45.8
10878900,54.34
10965300,54.34
11138100,54.34
11310900,63.95
11397300,54.34
11483700,45.8
11570100,45.8
11742900,54.34
11829300,54.34
11915700,54.34
12002100,99.18
12083100,45.8
12169500,45.8
12255900,54.34
12342300,54.34
12428700,54.34
12515100,54.34
12601500,45.8
12687900,54.34
12169500,45.8
12255900,54.34
12342300,54.34
12428700,54.34
12515100,54.34
12601500,45.8
12687900,54.34
12774300,45.8
12860700,54.34
12947100,54.34
13033500,63.95
13119900,54.34
13206300,45.8
13292700,45.8
13379100,45.8
13465500,45.8
13551900,45.8
13638300,45.8
13724700,45.8
13811100,54.34
13897500,63.95
13983900,82.1
14070300,63.95
14156700,63.95
14243100,63.95
14329500,82.1
14415900,82.1
14502300,99.18
14588700,82.1
14675100,82.1
14761500,82.1
14847900,82.1
14934300,63.95
15020700,63.95
15107100,54.34
14588700,82.1
14675100,82.1
14761500,82.1
14847900,82.1
14934300,63.95
15020700,63.95
15107100,54.34
15193500,99.18
15279900,45.8
15366300,54.34
15452700,36.19
15539100,45.8
15625500,45.8
15711900,45.8
15798300,36.19
15884700,36.19
15971100,45.8
16057500,45.8
16143900,82.1
16230300,36.19
16316700,36.19
16403100,36.19
16489500,36.19
16575900,36.19
16662300,45.8
16748700,45.8
16835100,45.8
16921500,45.8
17007900,45.8
17094300,54.34
17180700,63.95
17267100,54.34
17353500,54.34
17439900,54.34
17526300,117.33
17612700,54.34
17699100,54.34
17785500,82.1
17871900,63.95
17958300,63.95
18044700,63.95
18131100,63.95
17612700,54.34
17699100,54.34
17785500,82.1
17871900,63.95
17958300,63.95
18044700,63.95
18131100,63.95
18217500,63.95
18303900,63.95
18390300,63.95
18476700,63.95
18563100,82.1
18649500,82.1
18735900,82.1
18822300,82.1
18908700,82.1
18995100,99.18
19081500,82.1
19167900,172.85
19254300,99.18
19340700,117.33
19427100,99.18
19513500,99.18
19599900,99.18
19686300,145.09
19772700,99.18
19859100,99.18
19945500,99.18
20031900,145.09
20118300,117.33
20204700,99.18
20291100,99.18
20377500,145.09
20463900,117.33
20550300,117.33
20031900,145.09
20118300,117.33
20204700,99.18
20291100,99.18
20377500,145.09
20463900,117.33
20550300,117.33
20636700,117.33
20723100,117.33
20809500,117.33
20895900,117.33
20982300,235.85
21068700,145.09
21155100,145.09
21241500,145.09
21327900,145.09
21414300,145.09
21500700,145.09
21587100,145.09
21673500,145.09
21759900,145.09
21846300,117.33
21932700,117.33
22019100,117.33
22105500,117.33
22191900,99.18
22278300,99.18
22364700,99.18
22451100,82.1
22537500,82.1
22623900,63.95
22710300,63.95
22796700,63.95
22883100,63.95
22969500,54.34
23055900,54.34
23142300,45.8
23228700,45.8
23315100,45.8
23401500,36.19
23487900,36.19
23574300,36.19
23055900,54.34
23142300,45.8
23228700,45.8
23315100,45.8
23401500,36.19
23487900,36.19
23574300,36.19
23660700,26.58
23747100,26.58
23833500,26.58
23919900,26.58
24006300,26.58
24092700,26.58
24179100,26.58
24265500,26.58
24351900,22.31
24438300,18.04
24524700,13.77
24611100,18.04
24697500,18.04
24783900,18.04
24870300,13.77
24956700,13.77
25043100,13.77
25129500,18.04
25215900,22.31
25302300,26.58
25388700,26.58
25475100,22.31
25561500,22.31
25647900,18.04
25734300,18.04
25820700,18.04
25907100,22.31
25993500,18.04
25475100,22.31
25561500,22.31
25647900,18.04
25734300,18.04
25820700,18.04
25907100,22.31
25993500,18.04
26079900,18.04
26166300,18.04
26252700,18.04
26339100,22.31
26425500,22.31
26511900,22.31
26598300,18.04
26684700,18.04
26771100,18.04
26857500,18.04
26943900,18.04
27030300,22.31
27116700,22.31
27203100,22.31
27289500,26.58
27375900,26.58
27462300,26.58
27548700,26.58
27635100,26.58
27721500,36.19
27807900,36.19
27894300,26.58
27980700,26.58
28067100,26.58
28153500,36.19
28239900,36.19
28326300,45.8
28412700,45.8
27894300,26.58
27980700,26.58
28067100,26.58
28153500,36.19
28239900,36.19
28326300,45.8
28412700,45.8
28499100,36.19
28585500,36.19
28671900,36.19
28758300,36.19
28844700,36.19
28931100,36.19
29017500,26.58
29103900,26.58
29190300,26.58
29276700,26.58
29363100,26.58
29449500,26.58
29535900,26.58
29622300,26.58
29708700,26.58
29795100,26.58
29881500,36.19
29967900,36.19
30054300,36.19
30140700,36.19
30227100,36.19
30313500,36.19
30399900,36.19
30486300,36.19
30572700,36.19
30659100,26.58
30745500,26.58
165300,63.95
251700,63.95
338100,63.95
424500,22.31
510900,22.31
597300,18.04
770100,22.31
856500,22.31
942900,22.31
1029300,18.04
1115700,13.77
1202100,13.77
1374900,26.58
1461300,26.58
1547700,26.58
1634100,22.31
1720500,26.58
1806900,26.58
1979700,26.58
2066100,36.19
2152500,26.58
2238900,26.58
2325300,26.58
1806900,26.58
1979700,26.58
2066100,36.19
2152500,26.58
2238900,26.58
2325300,26.58
2411700,26.58
2539500,45.8
2757300,26.58
2843700,36.19
2930100,36.19
3016500,45.8
3189300,99.18
3275700,117.33
3362100,172.85
3448500,145.09
3534900,145.09
3621300,117.33
3707700,145.09
3794100,145.09
4053300,117.33
4139700,82.1
4226100,82.1
4312500,82.1
4398900,82.1
4571700,36.19
4658100,36.19
4744500,36.19
4226100,82.1
4312500,82.1
4398900,82.1
4571700,36.19
4658100,36.19
4744500,36.19
4830900,26.58
4917300,26.58
5003700,26.58
5090100,36.19
5176500,26.58
5262900,26.58
5349300,26.58
5435700,26.58
5608500,54.34
5781300,22.31
5867700,22.31
5954100,13.77
6040500,13.77
6213300,26.58
6386100,18.04
6472500,18.04
6558900,13.77
6645300,13.77
6818100,18.04
6990900,18.04
7077300,22.31
7163700,22.31
7250100,18.04
7422900,22.31
7595700,26.58
7682100,26.58
7768500,22.31
7250100,18.04
7422900,22.31
7595700,26.58
7682100,26.58
7768500,22.31
7854900,22.31
8027700,36.19
8200500,45.8
8286900,26.58
8373300,26.58
8459700,22.31
8632500,36.19
8805300,36.19
8891700,36.19
8978100,22.31
9064500,22.31
9237300,26.58
9410100,22.31
9496500,36.19
9582900,22.31
9669300,26.58
9842100,36.19
10014900,45.8
10101300,45.8
10187700,36.19
9669300,26.58
9842100,36.19
10014900,45.8
10101300,45.8
10187700,36.19
10274100,45.8
10446900,36.19
10619700,45.8
10706100,45.8
10792500,54.34
10878900,54.34
11051700,54.34
11224500,63.95
11310900,54.34
11397300,45.8
11483700,45.8
11656500,54.34
11742900,54.34
11829300,54.34
11915700,99.18
11996700,45.8
12083100,45.8
12169500,54.34
12255900,54.34
12342300,54.34
12428700,54.34
12515100,45.8
12601500,54.34
12083100,45.8
12169500,54.34
12255900,54.34
12342300,54.34
12428700,54.34
12515100,45.8
12601500,54.34
12687900,45.8
12774300,54.34
12860700,54.34
12947100,63.95
13033500,54.34
13119900,45.8
13206300,45.8
13292700,45.8
13379100,45.8
13465500,45.8
13551900,45.8
13638300,45.8
13724700,54.34
13811100,63.95
13897500,82.1
13983900,63.95
14070300,63.95
14156700,63.95
14243100,82.1
14329500,82.1
14415900,99.18
14502300,82.1
14588700,82.1
14675100,82.1
14761500,82.1
14847900,63.95
14934300,63.95
15020700,54.34
14502300,82.1
14588700,82.1
14675100,82.1
14761500,82.1
14847900,63.95
14934300,63.95
15020700,54.34
15107100,99.18
15193500,45.8
15279900,82.1
15366300,36.19
15452700,45.8
15539100,45.8
15625500,45.8
15711900,36.19
15798300,36.19
15884700,45.8
15971100,45.8
16057500,82.1
16143900,36.19
16230300,36.19
16316700,36.19
16403100,36.19
16489500,36.19
16575900,45.8
16662300,45.8
16748700,45.8
16835100,45.8
16921500,45.8
17007900,54.34
17094300,63.95
17180700,54.34
17267100,54.34
17353500,54.34
17439900,117.33
17526300,54.34
17612700,54.34
17699100,82.1
17785500,63.95
17871900,63.95
17958300,63.95
18044700,63.95
17526300,54.34
17612700,54.34
17699100,82.1
17785500,63.95
17871900,63.95
17958300,63.95
18044700,63.95
18131100,63.95
18217500,63.95
18303900,63.95
18390300,63.95
18476700,82.1
18563100,82.1
18649500,82.1
18735900,82.1
18822300,82.1
18908700,99.18
18995100,82.1
19081500,172.85
19167900,99.18
19254300,117.33
19340700,99.18
19427100,99.18
19513500,99.18
19599900,145.09
19686300,99.18
19772700,99.18
19859100,99.18
19945500,145.09
20031900,117.33
20118300,99.18
20204700,99.18
20291100,145.09
20377500,117.33
20463900,117.33
19945500,145.09
20031900,117.33
20118300,99.18
20204700,99.18
20291100,145.09
20377500,117.33
20463900,117.33
20550300,117.33
20636700,117.33
20723100,117.33
20809500,117.33
20895900,235.85
20982300,145.09
21068700,145.09
21155100,145.09
21241500,145.09
21327900,145.09
21414300,145.09
21500700,145.09
21587100,145.09
21673500,145.09
21759900,117.33
21846300,117.33
21932700,117.33
22019100,117.33
22105500,99.18
22191900,99.18
22278300,99.18
22364700,82.1
22451100,82.1
22537500,63.95
22623900,63.95
22710300,63.95
22796700,63.95
22883100,54.34
22969500,54.34
23055900,45.8
23142300,45.8
23228700,45.8
23315100,36.19
23401500,36.19
23487900,36.19
22969500,54.34
23055900,45.8
23142300,45.8
23228700,45.8
23315100,36.19
23401500,36.19
23487900,36.19
23574300,26.58
23660700,26.58
23747100,26.58
23833500,26.58
23919900,26.58
24006300,26.58
24092700,26.58
24179100,26.58
24265500,22.31
24351900,18.04
24438300,13.77
24524700,18.04
24611100,18.04
24697500,18.04
24783900,13.77
24870300,13.77
24956700,13.77
25043100,18.04
25129500,22.31
25215900,26.58
25302300,26.58
25388700,22.31
25475100,22.31
25561500,18.04
25647900,18.04
25734300,18.04
25820700,22.31
25907100,18.04
25388700,22.31
25475100,22.31
25561500,18.04
25647900,18.04
25734300,18.04
25820700,22.31
25907100,18.04
25993500,18.04
26079900,18.04
26166300,18.04
26252700,22.31
26339100,22.31
26425500,22.31
26511900,18.04
26598300,18.04
26684700,18.04
26771100,18.04
26857500,18.04
26943900,22.31
27030300,22.31
27116700,22.31
27203100,26.58
27289500,26.58
27375900,26.58
27462300,26.58
27548700,26.58
27635100,36.19
27721500,36.19
27807900,26.58
27894300,26.58
27980700,26.58
28067100,36.19
28153500,36.19
28239900,45.8
28326300,45.8
27807900,26.58
27894300,26.58
27980700,26.58
28067100,36.19
28153500,36.19
28239900,45.8
28326300,45.8
28412700,36.19
28499100,36.19
28585500,36.19
28671900,36.19
28758300,36.19
28844700,36.19
28931100,26.58
29017500,26.58
29103900,26.58
29190300,26.58
29276700,26.58
29363100,26.58
29449500,26.58
29535900,26.58
29622300,26.58
29708700,26.58
29795100,36.19
29881500,36.19
29967900,36.19
30054300,36.19
