dateBeforeFlight, Price
48900,190.06
221700,110.45
327600,89.33
394500,69.84
567300,110.45
653700,69.84
826500,50.34
932400,50.34
999300,50.34
1172100,60.09
1258500,50.34
1431300,40.59
1537200,40.59
1604100,29.22
1776900,60.09
1863300,50.34
2036100,19.47
2142000,19.47
2208900,14.6
2381700,24.35
1863300,50.34
2036100,19.47
2142000,19.47
2208900,14.6
2381700,24.35
2468100,19.47
2640900,14.6
2746800,14.6
2813700,14.6
2986500,24.35
3072900,14.6
3245700,14.6
3351600,19.47
3418500,24.35
3591300,40.59
3677700,29.22
3850500,60.09
4196100,89.33
4282500,110.45
4455300,129.95
4628100,159.19
4800900,259.92
4282500,110.45
4455300,129.95
4628100,159.19
4800900,259.92
4887300,190.06
5060100,159.19
5166000,159.19
5232900,159.19
5405700,190.06
5492100,129.95
5664900,69.84
5770800,50.34
5837700,50.34
6010500,69.84
6096900,40.59
6269700,40.59
6375600,29.22
6442500,24.35
6615300,40.59
6701700,29.22
6874500,29.22
6980400,24.35
7047300,29.22
7220100,40.59
7306500,29.22
7479300,29.22
7585200,29.22
7652100,29.22
7824900,40.59
7306500,29.22
7479300,29.22
7585200,29.22
7652100,29.22
7824900,40.59
7911300,40.59
8084100,40.59
8190000,40.59
8256900,50.34
8429700,50.34
8516100,50.34
8688900,50.34
8794800,50.34
8861700,89.33
9034500,89.33
9120900,50.34
9293700,50.34
9399600,50.34
9466500,50.34
9639300,60.09
9725700,50.34
9898500,50.34
10004400,40.59
10071300,60.09
10244100,60.09
9725700,50.34
9898500,50.34
10004400,40.59
10071300,60.09
10244100,60.09
10330500,40.59
10503300,50.34
10609200,50.34
10676100,60.09
10848900,60.09
10935300,50.34
11108100,40.59
11214000,40.59
11280900,40.59
11453700,40.59
11540100,40.59
11712900,40.59
11818800,40.59
11885700,40.59
12056100,129.95
12161100,110.45
12226800,110.45
12315300,110.45
12399600,110.45
12506700,110.45
12572400,129.95
12660900,129.95
12161100,110.45
12226800,110.45
12315300,110.45
12399600,110.45
12506700,110.45
12572400,129.95
12660900,129.95
12765900,110.45
12831600,69.84
12920100,69.84
13004400,69.84
13111500,69.84
13177200,129.95
13265700,69.84
13370700,69.84
13436400,69.84
13524900,60.09
13609200,60.09
13716300,60.09
13782000,69.84
13870500,89.33
13975500,69.84
14041200,60.09
14129700,60.09
14214000,50.34
14321100,69.84
14386800,89.33
14475300,69.84
14580300,60.09
14646000,60.09
14734500,50.34
14818800,60.09
14925900,89.33
14991600,69.84
15080100,89.33
14580300,60.09
14646000,60.09
14734500,50.34
14818800,60.09
14925900,89.33
14991600,69.84
15080100,89.33
15185100,110.45
15250800,110.45
15339300,89.33
15423600,89.33
15530700,110.45
15596400,129.95
15684900,129.95
15789900,110.45
15855600,110.45
15944100,69.84
16028400,69.84
16135500,89.33
16201200,110.45
16289700,129.95
16394700,110.45
16460400,89.33
16548900,69.84
16633200,69.84
16740300,69.84
16806000,69.84
16894500,89.33
16999500,89.33
17065200,69.84
17153700,69.84
17238000,69.84
17345100,69.84
17410800,69.84
17499300,69.84
17604300,69.84
17670000,69.84
17758500,60.09
17842800,69.84
17949900,69.84
18015600,69.84
18104100,89.33
17604300,69.84
17670000,69.84
17758500,60.09
17842800,69.84
17949900,69.84
18015600,69.84
18104100,89.33
18209100,69.84
18274800,69.84
18363300,69.84
18447600,69.84
18554700,69.84
18620400,69.84
18708900,69.84
18813900,69.84
18879600,60.09
18968100,60.09
19052400,50.34
19159500,50.34
19225200,60.09
19313700,89.33
19418700,50.34
19484400,40.59
19572900,40.59
19657200,40.59
19764300,29.22
19830000,29.22
19918500,40.59
20023500,29.22
20089200,29.22
20177700,24.35
20262000,19.47
20369100,14.6
20434800,19.47
20523300,24.35
20023500,29.22
20089200,29.22
20177700,24.35
20262000,19.47
20369100,14.6
20434800,19.47
20523300,24.35
20628300,19.47
20694000,14.6
20782500,14.6
20866800,14.6
20973900,19.47
21039600,14.6
21128100,14.6
21233100,14.6
21298800,14.6
21387300,14.6
21471600,19.47
21578700,19.47
21644400,29.22
21732900,50.34
21837900,50.34
21903600,50.34
21992100,50.34
22076400,60.09
22183500,69.84
22249200,89.33
22337700,89.33
22442700,89.33
22508400,110.45
22596900,110.45
22681200,110.45
22788300,129.95
22854000,190.06
22942500,190.06
23047500,159.19
23113200,159.19
23201700,159.19
23286000,190.06
23393100,190.06
23458800,190.06
23547300,190.06
23047500,159.19
23113200,159.19
23201700,159.19
23286000,190.06
23393100,190.06
23458800,190.06
23547300,190.06
23652300,190.06
23718000,190.06
23806500,159.19
23890800,159.19
23997900,159.19
24063600,190.06
24152100,190.06
24257100,219.3
24322800,129.95
24411300,129.95
24495600,129.95
24602700,129.95
24668400,159.19
24756900,129.95
24861900,129.95
24927600,129.95
25016100,110.45
25100400,110.45
25207500,110.45
25273200,129.95
25361700,129.95
25466700,129.95
25532400,110.45
25620900,89.33
25705200,89.33
25812300,89.33
25878000,89.33
25966500,89.33
25466700,129.95
25532400,110.45
25620900,89.33
25705200,89.33
25812300,89.33
25878000,89.33
25966500,89.33
26071500,89.33
26137200,89.33
26225700,69.84
26310000,69.84
26417100,69.84
26482800,69.84
26571300,89.33
26676300,69.84
26742000,69.84
26830500,60.09
26914800,60.09
27021900,60.09
27087600,60.09
27176100,69.84
27281100,60.09
27346800,60.09
27435300,60.09
27519600,50.34
27626700,50.34
27692400,50.34
27780900,50.34
27885900,50.34
27951600,50.34
28040100,40.59
28124400,50.34
28231500,50.34
28297200,69.84
28385700,69.84
27885900,50.34
27951600,50.34
28040100,40.59
28124400,50.34
28231500,50.34
28297200,69.84
28385700,69.84
28490700,69.84
28556400,69.84
28644900,69.84
28729200,89.33
28836300,89.33
28902000,89.33
28990500,110.45
29095500,110.45
29161200,89.33
29249700,89.33
29334000,110.45
29441100,110.45
29506800,110.45
29595300,110.45
29700300,110.45
29766000,89.33
29854500,69.84
29938800,69.84
30045900,69.84
30111600,89.33
30200100,89.33
30305100,89.33
30370800,69.84
30459300,69.84
30543600,69.84
30650700,69.84
30716400,89.33
135300,129.95
241200,89.33
308100,89.33
480900,129.95
567300,69.84
740100,50.34
846000,50.34
912900,50.34
1085700,69.84
1172100,40.59
1344900,40.59
1450800,40.59
1517700,29.22
1690500,60.09
1776900,50.34
1949700,24.35
2055600,14.6
2122500,19.47
2295300,29.22
1776900,50.34
1949700,24.35
2055600,14.6
2122500,19.47
2295300,29.22
2381700,19.47
2554500,14.6
2660400,14.6
2727300,14.6
2900100,19.47
2986500,14.6
3159300,14.6
3265200,19.47
3332100,24.35
3504900,29.22
3591300,29.22
3764100,60.09
4109700,89.33
4196100,110.45
4368900,129.95
4541700,159.19
4714500,259.92
4196100,110.45
4368900,129.95
4541700,159.19
4714500,259.92
4800900,190.06
4973700,159.19
5079600,159.19
5146500,159.19
5319300,190.06
5405700,110.45
5578500,69.84
5684400,50.34
5751300,50.34
5924100,69.84
6010500,40.59
6183300,40.59
6289200,29.22
6356100,24.35
6528900,40.59
6615300,29.22
6788100,24.35
6894000,24.35
6960900,29.22
7133700,40.59
7220100,29.22
7392900,29.22
7498800,29.22
7565700,29.22
7738500,40.59
7220100,29.22
7392900,29.22
7498800,29.22
7565700,29.22
7738500,40.59
7824900,40.59
7997700,40.59
8103600,40.59
8170500,50.34
8343300,50.34
8429700,50.34
8602500,50.34
8708400,50.34
8775300,89.33
8948100,89.33
9034500,50.34
9207300,50.34
9313200,50.34
9380100,50.34
9552900,60.09
9639300,50.34
9812100,50.34
9918000,40.59
9984900,60.09
10157700,50.34
9639300,50.34
9812100,50.34
9918000,40.59
9984900,60.09
10157700,50.34
10244100,40.59
10416900,50.34
10522800,50.34
10589700,60.09
10762500,60.09
10848900,50.34
11021700,40.59
11127600,40.59
11194500,40.59
11367300,40.59
11453700,40.59
11626500,40.59
11732400,40.59
11799300,40.59
11969700,129.95
12074700,110.45
12140400,110.45
12228900,110.45
12313200,110.45
12420300,110.45
12486000,129.95
12574500,129.95
12074700,110.45
12140400,110.45
12228900,110.45
12313200,110.45
12420300,110.45
12486000,129.95
12574500,129.95
12679500,110.45
12745200,69.84
12833700,69.84
12918000,69.84
13025100,69.84
13090800,129.95
13179300,69.84
13284300,69.84
13350000,69.84
13438500,60.09
13522800,60.09
13629900,60.09
13695600,69.84
13784100,89.33
13889100,69.84
13954800,60.09
14043300,60.09
14127600,50.34
14234700,69.84
14300400,89.33
14388900,69.84
14493900,60.09
14559600,60.09
14648100,50.34
14732400,60.09
14839500,89.33
14905200,69.84
14993700,89.33
14493900,60.09
14559600,60.09
14648100,50.34
14732400,60.09
14839500,89.33
14905200,69.84
14993700,89.33
15098700,110.45
15164400,110.45
15252900,89.33
15337200,89.33
15444300,110.45
15510000,129.95
15598500,129.95
15703500,110.45
15769200,110.45
15857700,69.84
15942000,69.84
16049100,89.33
16114800,110.45
16203300,129.95
16308300,110.45
16374000,89.33
16462500,69.84
16546800,69.84
16653900,69.84
16719600,69.84
16808100,89.33
16913100,89.33
16978800,69.84
17067300,69.84
17151600,69.84
17258700,69.84
17324400,69.84
17412900,69.84
17517900,69.84
17583600,69.84
17672100,60.09
17756400,69.84
17863500,69.84
17929200,69.84
18017700,89.33
17517900,69.84
17583600,69.84
17672100,60.09
17756400,69.84
17863500,69.84
17929200,69.84
18017700,89.33
18122700,69.84
18188400,69.84
18276900,69.84
18361200,69.84
18468300,69.84
18534000,69.84
18622500,69.84
18727500,69.84
18793200,60.09
18881700,60.09
18966000,50.34
19073100,50.34
19138800,60.09
19227300,89.33
19332300,50.34
19398000,40.59
19486500,40.59
19570800,40.59
19677900,29.22
19743600,50.34
19832100,40.59
19937100,29.22
20002800,29.22
20091300,24.35
20175600,19.47
20282700,14.6
20348400,19.47
20436900,24.35
19937100,29.22
20002800,29.22
20091300,24.35
20175600,19.47
20282700,14.6
20348400,19.47
20436900,24.35
20541900,19.47
20607600,14.6
20696100,14.6
20780400,14.6
20887500,19.47
20953200,14.6
21041700,14.6
21146700,14.6
21212400,14.6
21300900,14.6
21385200,19.47
21492300,19.47
21558000,29.22
21646500,50.34
21751500,50.34
21817200,50.34
21905700,50.34
21990000,60.09
22097100,69.84
22162800,89.33
22251300,89.33
22356300,89.33
22422000,110.45
22510500,110.45
22594800,110.45
22701900,129.95
22767600,190.06
22856100,190.06
22961100,159.19
23026800,159.19
23115300,159.19
23199600,190.06
23306700,190.06
23372400,190.06
23460900,190.06
22961100,159.19
23026800,159.19
23115300,159.19
23199600,190.06
23306700,190.06
23372400,190.06
23460900,190.06
23565900,190.06
23631600,190.06
23720100,159.19
23804400,159.19
23911500,159.19
23977200,190.06
24065700,190.06
24170700,219.3
24236400,129.95
24324900,129.95
24409200,129.95
24516300,129.95
24582000,159.19
24670500,129.95
24775500,129.95
24841200,129.95
24929700,110.45
25014000,110.45
25121100,110.45
25186800,129.95
25275300,129.95
25380300,129.95
25446000,110.45
25534500,89.33
25618800,89.33
25725900,89.33
25791600,89.33
25880100,89.33
25380300,129.95
25446000,110.45
25534500,89.33
25618800,89.33
25725900,89.33
25791600,89.33
25880100,89.33
25985100,89.33
26050800,89.33
26139300,69.84
26223600,69.84
26330700,69.84
26396400,69.84
26484900,89.33
26589900,69.84
26655600,69.84
26744100,60.09
26828400,60.09
26935500,60.09
27001200,60.09
27089700,69.84
27194700,60.09
27260400,60.09
27348900,60.09
27433200,50.34
27540300,50.34
27606000,50.34
27694500,50.34
27799500,50.34
27865200,50.34
27953700,40.59
28038000,50.34
28145100,50.34
28210800,69.84
28299300,69.84
27799500,50.34
27865200,50.34
27953700,40.59
28038000,50.34
28145100,50.34
28210800,69.84
28299300,69.84
28404300,69.84
28470000,69.84
28558500,69.84
28642800,89.33
28749900,89.33
28815600,89.33
28904100,110.45
29009100,110.45
29074800,89.33
29163300,89.33
29247600,110.45
29354700,110.45
29420400,110.45
29508900,110.45
29613900,110.45
29679600,89.33
29768100,69.84
29852400,69.84
29959500,69.84
30025200,89.33
30113700,89.33
30218700,89.33
30284400,69.84
30372900,69.84
30457200,69.84
30564300,69.84
30630000,89.33
48900,129.95
154800,110.45
221700,110.45
394500,129.95
480900,89.33
653700,60.09
759600,60.09
826500,60.09
999300,89.33
1085700,50.34
1258500,40.59
1364400,40.59
1431300,29.22
1604100,60.09
1690500,50.34
1863300,19.47
2036100,19.47
2208900,29.22
1690500,50.34
1863300,19.47
2036100,19.47
2208900,29.22
2295300,24.35
2468100,14.6
2640900,14.6
2813700,19.47
2900100,14.6
3072900,14.6
3178800,19.47
3245700,24.35
3418500,29.22
3504900,29.22
3677700,60.09
4023300,89.33
4109700,110.45
4282500,129.95
4455300,159.19
4628100,219.3
4109700,110.45
4282500,129.95
4455300,159.19
4628100,219.3
4714500,190.06
4887300,159.19
4993200,129.95
5060100,159.19
5232900,190.06
5319300,110.45
5492100,69.84
5598000,50.34
5664900,50.34
5837700,69.84
5924100,40.59
6096900,40.59
6202800,29.22
6269700,29.22
6442500,40.59
6528900,29.22
6701700,24.35
6807600,24.35
6874500,29.22
7047300,40.59
7133700,29.22
7306500,29.22
7412400,29.22
7479300,29.22
7652100,40.59
7133700,29.22
7306500,29.22
7412400,29.22
7479300,29.22
7652100,40.59
7738500,40.59
7911300,40.59
8017200,40.59
8084100,50.34
8256900,50.34
8343300,50.34
8516100,40.59
8622000,50.34
8688900,89.33
8861700,89.33
8948100,50.34
9120900,50.34
9226800,50.34
9293700,50.34
9466500,50.34
9552900,50.34
9725700,50.34
9831600,40.59
9898500,60.09
10071300,50.34
9552900,50.34
9725700,50.34
9831600,40.59
9898500,60.09
10071300,50.34
10157700,40.59
10330500,40.59
10436400,50.34
10503300,60.09
10676100,60.09
10762500,50.34
10935300,40.59
11041200,40.59
11108100,40.59
11280900,40.59
11367300,40.59
11540100,40.59
11646000,40.59
11712900,40.59
11883300,129.95
11988300,110.45
12054000,110.45
12142500,110.45
12226800,110.45
12333900,110.45
12399600,129.95
12488100,129.95
11988300,110.45
12054000,110.45
12142500,110.45
12226800,110.45
12333900,110.45
12399600,129.95
12488100,129.95
12593100,110.45
12658800,69.84
12747300,69.84
12831600,69.84
12938700,69.84
13004400,129.95
13092900,69.84
13197900,69.84
13263600,69.84
13352100,60.09
13436400,60.09
13543500,60.09
13609200,69.84
13697700,89.33
13802700,69.84
13868400,60.09
13956900,60.09
14041200,50.34
14148300,69.84
14214000,89.33
14302500,69.84
14407500,60.09
14473200,60.09
14561700,50.34
14646000,60.09
14753100,89.33
14818800,69.84
14907300,89.33
14407500,60.09
14473200,60.09
14561700,50.34
14646000,60.09
14753100,89.33
14818800,69.84
14907300,89.33
15012300,110.45
15078000,110.45
15166500,89.33
15250800,89.33
15357900,110.45
15423600,129.95
15512100,129.95
15617100,110.45
15682800,110.45
15771300,69.84
15855600,69.84
15962700,89.33
16028400,110.45
16116900,129.95
16221900,110.45
16287600,89.33
16376100,69.84
16460400,69.84
16567500,69.84
16633200,69.84
16721700,89.33
16826700,89.33
16892400,69.84
16980900,69.84
17065200,69.84
17172300,69.84
17238000,69.84
17326500,69.84
17431500,69.84
17497200,69.84
17585700,60.09
17670000,69.84
17777100,69.84
17842800,69.84
17931300,89.33
17431500,69.84
17497200,69.84
17585700,60.09
17670000,69.84
17777100,69.84
17842800,69.84
17931300,89.33
18036300,69.84
18102000,69.84
18190500,69.84
18274800,69.84
18381900,69.84
18447600,69.84
18536100,69.84
18641100,69.84
18706800,60.09
18795300,60.09
18879600,50.34
18986700,50.34
19052400,60.09
19140900,89.33
19245900,50.34
19311600,40.59
19400100,40.59
19484400,40.59
19591500,29.22
19657200,50.34
19745700,40.59
19850700,29.22
19916400,29.22
20004900,24.35
20089200,19.47
20196300,14.6
20262000,19.47
20350500,24.35
19850700,29.22
19916400,29.22
20004900,24.35
20089200,19.47
20196300,14.6
20262000,19.47
20350500,24.35
20455500,19.47
