dateBeforeFlight, Price
75900,99.16
162300,99.16
248700,73.89
335100,73.89
421500,61.26
507900,61.26
594300,61.26
680700,30.94
767100,30.94
853500,30.94
939900,48.62
1026300,99.16
1112700,30.94
1199100,30.94
1285500,23.36
1371900,23.36
1458300,23.36
1544700,30.94
1631100,48.62
1717500,23.36
1803900,30.94
1890300,23.36
1976700,23.36
2063100,23.36
2149500,35.99
2235900,48.62
2322300,23.36
2408700,23.36
2495100,23.36
2581500,23.36
2667900,30.94
2754300,48.62
2840700,48.62
2927100,23.36
3013500,23.36
2495100,23.36
2581500,23.36
2667900,30.94
2754300,48.62
2840700,48.62
2927100,23.36
3013500,23.36
3099900,23.36
3186300,23.36
3272700,30.94
3359100,61.26
3445500,174.96
3531900,99.16
3618300,48.62
3704700,35.99
3791100,23.36
3877500,30.94
3963900,48.62
4050300,23.36
4136700,23.36
4223100,23.36
4309500,23.36
4395900,23.36
4482300,23.36
4568700,35.99
4655100,61.26
4741500,23.36
4827900,30.94
4914300,23.36
5000700,23.36
5087100,23.36
5173500,35.99
5259900,48.62
5346300,23.36
5432700,23.36
4914300,23.36
5000700,23.36
5087100,23.36
5173500,35.99
5259900,48.62
5346300,23.36
5432700,23.36
5519100,23.36
5605500,23.36
5691900,23.36
5778300,111.79
5864700,61.26
5951100,35.99
6037500,30.94
6123900,23.36
6210300,23.36
6296700,23.36
6383100,48.62
6469500,48.62
6555900,30.94
6642300,30.94
6728700,30.94
6815100,30.94
6901500,35.99
6987900,137.06
7074300,111.79
7160700,61.26
7194900,48.62
7329900,61.26
7416300,35.99
7454100,35.99
7589100,35.99
7675500,48.62
7761900,35.99
7799700,35.99
7329900,61.26
7416300,35.99
7454100,35.99
7589100,35.99
7675500,48.62
7761900,35.99
7799700,35.99
7934700,30.94
8021100,30.94
8058900,30.94
8193900,48.62
8280300,48.62
8366700,23.36
8404500,30.94
8539500,23.36
8625900,30.94
8663700,35.99
8798700,48.62
8885100,48.62
8971500,35.99
9009300,30.94
9144300,30.94
9230700,30.94
9268500,48.62
9403500,48.62
9489900,35.99
9576300,35.99
9614100,35.99
9749100,35.99
9835500,35.99
9873300,61.26
10008300,73.89
10094700,99.16
10181100,61.26
10218900,48.62
9749100,35.99
9835500,35.99
9873300,61.26
10008300,73.89
10094700,99.16
