dateBeforeFlight, Price
78900,69.98
251700,69.98
338100,69.98
424500,39.99
597300,24.99
683700,24.99
856500,29.99
942900,29.99
1029300,49.99
1202100,24.99
1288500,14.99
1461300,24.99
1547700,49.99
1634100,39.99
1806900,24.99
1893300,29.99
2066100,19.98
2152500,24.99
2238900,39.99
2411700,24.99
1893300,29.99
2066100,19.98
2152500,24.99
2238900,39.99
2411700,24.99
2498100,19.98
2670900,19.98
2757300,24.99
2843700,29.99
3016500,49.99
3102900,39.99
3275700,109.99
3362100,129.99
3448500,189.99
3621300,159.99
3707700,129.99
3880500,219.99
4226100,129.99
4312500,109.99
4485300,89.99
4658100,39.99
4830900,49.99
4312500,109.99
4485300,89.99
4658100,39.99
4830900,49.99
4917300,49.99
5090100,39.99
5176500,29.99
5262900,24.99
5435700,29.99
5522100,24.99
5694900,19.98
5781300,19.98
5867700,24.99
6040500,24.99
6126900,29.99
6299700,19.98
6386100,24.99
6472500,29.99
6645300,24.99
6731700,24.99
6904500,29.99
6990900,29.99
7077300,39.99
7250100,29.99
7336500,29.99
7509300,29.99
7595700,39.99
7682100,109.99
7854900,39.99
7336500,29.99
7509300,29.99
7595700,39.99
7682100,109.99
7854900,39.99
7941300,39.99
8114100,29.99
8200500,39.99
8286900,59.99
8459700,49.99
8546100,39.99
8718900,39.99
8805300,39.99
8891700,39.99
9064500,29.99
9150900,29.99
9323700,29.99
9410100,29.99
9496500,39.99
9669300,29.99
9755700,49.99
9928500,39.99
10014900,39.99
10101300,49.99
10274100,49.99
9755700,49.99
9928500,39.99
10014900,39.99
10101300,49.99
10274100,49.99
10360500,49.99
10533300,49.99
10619700,39.99
10706100,49.99
10878900,59.99
10965300,59.99
11138100,49.99
11224500,49.99
11310900,109.99
11483700,69.98
11570100,59.99
11742900,69.98
11829300,109.99
11915700,89.99
12084900,69.98
12171300,49.99
12257700,49.99
12344100,59.99
12430500,59.99
12516900,89.99
12603300,69.98
12689700,69.98
12171300,49.99
12257700,49.99
12344100,59.99
12430500,59.99
12516900,89.99
12603300,69.98
12689700,69.98
12776100,69.98
12862500,59.99
12948900,89.99
13035300,89.99
13121700,109.99
13208100,109.99
13294500,89.99
13380900,69.98
13467300,69.98
13553700,69.98
13640100,69.98
13726500,109.99
13812900,89.99
13899300,89.99
13985700,89.99
14072100,89.99
14158500,89.99
14244900,109.99
14331300,129.99
14417700,109.99
14504100,109.99
14590500,109.99
14676900,109.99
14763300,109.99
14849700,129.99
14936100,129.99
15022500,129.99
15108900,129.99
14590500,109.99
14676900,109.99
14763300,109.99
14849700,129.99
14936100,129.99
15022500,129.99
15108900,129.99
15195300,109.99
15281700,129.99
15368100,69.98
15454500,69.98
15540900,69.98
15627300,69.98
15713700,69.98
15800100,69.98
15886500,69.98
15972900,69.98
16059300,89.99
16145700,69.98
16232100,59.99
16318500,59.99
16404900,49.99
16491300,49.99
16577700,49.99
16664100,59.99
16750500,69.98
16836900,69.98
16923300,69.98
17009700,59.99
17096100,49.99
17182500,49.99
17268900,49.99
17355300,49.99
17441700,49.99
17528100,49.99
17614500,49.99
17700900,49.99
17787300,49.99
17873700,59.99
17960100,59.99
18046500,59.99
18132900,59.99
17614500,49.99
17700900,49.99
17787300,49.99
17873700,59.99
17960100,59.99
18046500,59.99
18132900,59.99
18219300,49.99
18305700,49.99
18392100,49.99
18478500,49.99
18564900,49.99
18651300,69.98
18737700,59.99
18824100,49.99
18910500,49.99
18996900,69.98
19083300,49.99
19169700,59.99
19256100,59.99
19342500,59.99
19428900,69.98
19515300,69.98
19601700,69.98
19688100,69.98
19774500,89.99
19860900,89.99
19947300,89.99
20033700,109.99
20120100,129.99
20206500,129.99
20292900,129.99
20379300,129.99
20465700,159.99
20552100,129.99
20033700,109.99
20120100,129.99
20206500,129.99
20292900,129.99
20379300,129.99
20465700,159.99
20552100,129.99
20638500,129.99
20724900,129.99
20811300,129.99
20897700,159.99
20984100,189.99
21070500,159.99
21156900,159.99
21243300,159.99
21329700,159.99
21416100,189.99
21502500,189.99
21588900,189.99
21675300,189.99
21761700,189.99
21848100,189.99
21934500,189.99
22020900,159.99
22107300,159.99
22193700,189.99
22280100,159.99
22366500,159.99
22452900,129.99
22539300,129.99
22625700,129.99
22712100,129.99
22798500,129.99
22884900,129.99
22971300,129.99
23057700,109.99
23144100,69.98
23230500,69.98
23316900,69.98
23403300,69.98
23489700,69.98
23576100,59.99
23057700,109.99
23144100,69.98
23230500,69.98
23316900,69.98
23403300,69.98
23489700,69.98
23576100,59.99
23662500,49.99
23748900,39.99
23835300,39.99
23921700,39.99
24008100,39.99
24094500,29.99
24180900,29.99
24267300,29.99
24353700,24.99
24440100,19.98
24526500,14.99
24612900,14.99
24699300,19.98
24785700,19.98
24872100,19.98
24958500,14.99
25044900,14.99
25131300,19.98
25217700,24.99
25304100,29.99
25390500,29.99
25476900,24.99
25563300,14.99
25649700,14.99
25736100,14.99
25822500,24.99
25908900,14.99
25995300,14.99
25476900,24.99
25563300,14.99
25649700,14.99
25736100,14.99
25822500,24.99
25908900,14.99
25995300,14.99
26081700,14.99
26168100,14.99
26254500,14.99
26340900,14.99
26427300,24.99
26513700,19.98
26600100,24.99
26686500,24.99
26772900,29.99
26859300,29.99
26945700,39.99
27032100,49.99
27118500,39.99
27204900,39.99
27291300,39.99
27377700,39.99
27464100,39.99
27550500,49.99
27636900,49.99
27723300,49.99
27809700,59.99
27896100,59.99
27982500,59.99
28068900,59.99
28155300,69.98
28241700,69.98
28328100,69.98
28414500,69.98
27896100,59.99
27982500,59.99
28068900,59.99
28155300,69.98
28241700,69.98
28328100,69.98
28414500,69.98
28500900,59.99
28587300,59.99
28673700,49.99
28760100,49.99
28846500,69.98
28932900,49.99
29019300,49.99
29105700,39.99
29192100,39.99
29278500,49.99
29364900,39.99
29451300,39.99
29537700,39.99
29624100,39.99
29710500,39.99
29796900,29.99
29883300,29.99
29969700,29.99
30056100,29.99
30142500,29.99
30228900,29.99
30315300,29.99
30401700,29.99
30488100,29.99
30574500,29.99
30660900,39.99
30747300,39.99
165300,89.99
251700,69.98
338100,69.98
510900,24.99
597300,24.99
770100,29.99
856500,29.99
942900,49.99
1115700,19.98
1202100,19.98
1374900,24.99
1461300,49.99
1547700,39.99
1720500,29.99
1806900,29.99
1979700,19.98
2066100,24.99
2152500,39.99
2325300,24.99
1806900,29.99
1979700,19.98
2066100,24.99
2152500,39.99
2325300,24.99
2411700,14.99
2584500,19.98
2670900,19.98
2757300,24.99
2930100,49.99
3016500,49.99
3189300,89.99
3275700,129.99
3362100,189.99
3534900,159.99
3621300,129.99
3794100,219.99
4139700,129.99
4226100,109.99
4398900,89.99
4571700,39.99
4744500,49.99
4226100,109.99
4398900,89.99
4571700,39.99
4744500,49.99
4830900,49.99
5003700,39.99
5090100,24.99
5176500,24.99
5349300,29.99
5435700,24.99
5608500,19.98
5694900,19.98
5781300,24.99
5954100,24.99
6040500,24.99
6213300,19.98
6299700,24.99
6386100,29.99
6558900,24.99
6645300,19.98
6818100,24.99
6904500,29.99
6990900,39.99
7163700,29.99
7250100,29.99
7422900,29.99
7509300,39.99
7595700,109.99
7768500,39.99
7250100,29.99
7422900,29.99
7509300,39.99
7595700,109.99
7768500,39.99
7854900,39.99
8027700,29.99
8114100,39.99
8200500,59.99
8373300,49.99
8459700,39.99
8632500,39.99
8718900,39.99
8805300,39.99
8978100,29.99
9064500,29.99
9237300,29.99
9323700,29.99
9410100,39.99
9582900,29.99
9669300,49.99
9842100,39.99
9928500,39.99
10014900,49.99
10187700,39.99
9669300,49.99
9842100,39.99
9928500,39.99
10014900,49.99
10187700,39.99
10274100,49.99
10446900,49.99
10533300,39.99
10619700,49.99
10792500,59.99
10878900,59.99
11051700,49.99
11138100,49.99
11224500,109.99
11397300,69.98
11483700,59.99
11656500,89.99
11742900,109.99
11829300,89.99
11998500,69.98
12084900,49.99
12171300,49.99
12257700,59.99
12344100,59.99
12430500,69.98
12516900,69.98
12603300,69.98
12084900,49.99
12171300,49.99
12257700,59.99
12344100,59.99
12430500,69.98
12516900,69.98
12603300,69.98
12689700,69.98
12776100,59.99
12862500,89.99
12948900,89.99
13035300,109.99
13121700,109.99
13208100,89.99
13294500,69.98
13380900,69.98
13467300,69.98
13553700,69.98
13640100,109.99
13726500,89.99
13812900,89.99
13899300,89.99
13985700,89.99
14072100,89.99
14158500,109.99
14244900,129.99
14331300,109.99
14417700,109.99
14504100,109.99
14590500,109.99
14676900,109.99
14763300,129.99
14849700,129.99
14936100,129.99
15022500,129.99
14504100,109.99
14590500,109.99
14676900,109.99
14763300,129.99
14849700,129.99
14936100,129.99
15022500,129.99
15108900,109.99
15195300,129.99
15281700,69.98
15368100,69.98
15454500,69.98
15540900,69.98
15627300,69.98
15713700,69.98
15800100,69.98
15886500,69.98
15972900,89.99
16059300,69.98
16145700,59.99
16232100,59.99
16318500,49.99
16404900,49.99
16491300,49.99
16577700,59.99
16664100,69.98
16750500,69.98
16836900,69.98
16923300,59.99
17009700,49.99
17096100,49.99
17182500,49.99
17268900,49.99
17355300,49.99
17441700,49.99
17528100,49.99
17614500,49.99
17700900,49.99
17787300,59.99
17873700,59.99
17960100,59.99
18046500,59.99
17528100,49.99
17614500,49.99
17700900,49.99
17787300,59.99
17873700,59.99
17960100,59.99
18046500,59.99
18132900,49.99
18219300,49.99
18305700,49.99
18392100,49.99
18478500,49.99
18564900,69.98
18651300,59.99
18737700,49.99
18824100,49.99
18910500,69.98
18996900,49.99
19083300,59.99
19169700,59.99
19256100,59.99
19342500,69.98
19428900,69.98
19515300,69.98
19601700,69.98
19688100,89.99
19774500,89.99
19860900,89.99
19947300,109.99
20033700,129.99
20120100,129.99
20206500,129.99
20292900,129.99
20379300,159.99
20465700,129.99
19947300,109.99
20033700,129.99
20120100,129.99
20206500,129.99
20292900,129.99
20379300,159.99
20465700,129.99
20552100,129.99
20638500,129.99
20724900,129.99
20811300,159.99
20897700,189.99
20984100,159.99
21070500,159.99
21156900,159.99
21243300,159.99
21329700,189.99
21416100,189.99
21502500,189.99
21588900,189.99
21675300,189.99
21761700,189.99
21848100,189.99
21934500,159.99
22020900,159.99
22107300,189.99
22193700,159.99
22280100,159.99
22366500,129.99
22452900,129.99
22539300,129.99
22625700,129.99
22712100,129.99
22798500,129.99
22884900,129.99
22971300,109.99
23057700,69.98
23144100,69.98
23230500,69.98
23316900,69.98
23403300,69.98
23489700,59.99
22971300,109.99
23057700,69.98
23144100,69.98
23230500,69.98
23316900,69.98
23403300,69.98
23489700,59.99
23576100,49.99
23662500,39.99
23748900,39.99
23835300,39.99
23921700,39.99
24008100,29.99
24094500,29.99
24180900,29.99
24267300,24.99
24353700,19.98
24440100,14.99
24526500,14.99
24612900,19.98
24699300,19.98
24785700,19.98
24872100,14.99
24958500,14.99
25044900,19.98
25131300,24.99
25217700,29.99
25304100,29.99
25390500,24.99
25476900,14.99
25563300,14.99
25649700,14.99
25736100,24.99
25822500,14.99
25908900,14.99
25390500,24.99
25476900,14.99
25563300,14.99
25649700,14.99
25736100,24.99
25822500,14.99
25908900,14.99
25995300,14.99
26081700,14.99
26168100,14.99
26254500,14.99
26340900,24.99
26427300,19.98
26513700,24.99
26600100,24.99
26686500,29.99
26772900,29.99
26859300,39.99
