dateBeforeFlight, Price
117000,69.98
203400,49.99
289800,49.99
376200,19.98
462600,29.99
549000,29.99
635400,19.98
721800,14.99
808200,14.99
894600,9.99
981000,9.99
1067400,14.99
1153800,9.99
1240200,19.98
1326600,9.99
1413000,9.99
1499400,9.99
1585800,9.99
1672200,9.99
1758600,9.99
1845000,19.98
1931400,9.99
2017800,9.99
2104200,9.99
2190600,9.99
2277000,9.99
2363400,14.99
2449800,29.99
2536200,9.99
2622600,9.99
2709000,9.99
2795400,9.99
2881800,14.99
2968200,19.98
2449800,29.99
2536200,9.99
2622600,9.99
2709000,9.99
2795400,9.99
2881800,14.99
2968200,19.98
3054600,14.99
3141000,9.99
3227400,9.99
3313800,19.98
3400200,14.99
3486600,9.99
3573000,29.99
3659400,14.99
3745800,9.99
3832200,9.99
3918600,9.99
4005000,9.99
4091400,9.99
4177800,14.99
4264200,9.99
4350600,9.99
4437000,9.99
4523400,9.99
4609800,9.99
4696200,19.98
4782600,29.99
4869000,14.99
4955400,14.99
5041800,9.99
5128200,14.99
5214600,14.99
5301000,19.98
5387400,14.99
4869000,14.99
4955400,14.99
5041800,9.99
5128200,14.99
5214600,14.99
5301000,19.98
5387400,14.99
5473800,9.99
5560200,9.99
5646600,19.98
5733000,9.99
5819400,14.99
5905800,14.99
5992200,24.99
6078600,14.99
6165000,9.99
6251400,14.99
6337800,9.99
6424200,14.99
6510600,19.98
6597000,24.99
6683400,29.99
6769800,24.99
6856200,29.99
6942600,49.99
7029000,49.99
7115400,69.98
7222200,49.99
7308600,19.98
7395000,24.99
7481400,24.99
7567800,19.98
7654200,29.99
7740600,29.99
7827000,19.98
7308600,19.98
7395000,24.99
7481400,24.99
7567800,19.98
7654200,29.99
7740600,29.99
7827000,19.98
7913400,29.99
7999800,19.98
8086200,19.98
8172600,19.98
8259000,19.98
8345400,19.98
8431800,24.99
8518200,19.98
8604600,19.98
8691000,24.99
8777400,29.99
8863800,24.99
8950200,24.99
9036600,39.99
9123000,24.99
9209400,24.99
9295800,29.99
9382200,24.99
9468600,29.99
9555000,24.99
9641400,29.99
9727800,39.99
9814200,24.99
9900600,29.99
9987000,49.99
10073400,49.99
10159800,49.99
10246200,39.99
9727800,39.99
9814200,24.99
9900600,29.99
9987000,49.99
10073400,49.99
10159800,49.99
10246200,39.99
10332600,39.99
10419000,49.99
10505400,49.99
10591800,49.99
10678200,49.99
10764600,49.99
10851000,39.99
10937400,29.99
11023800,39.99
11110200,29.99
11196600,29.99
11283000,29.99
11369400,29.99
11455800,29.99
11542200,29.99
11628600,29.99
11715000,29.99
11801400,29.99
11887800,29.99
11974200,29.99
12060600,39.99
12147000,39.99
12233400,39.99
12319800,39.99
12406200,39.99
12492600,49.99
12579000,59.99
12665400,59.99
12751800,49.99
12838200,49.99
12924600,49.99
13011000,39.99
13097400,39.99
13183800,39.99
13270200,49.99
12751800,49.99
12838200,49.99
12924600,49.99
13011000,39.99
13097400,39.99
13183800,39.99
13270200,49.99
13356600,49.99
13443000,49.99
13529400,49.99
13615800,39.99
13702200,39.99
13788600,49.99
13875000,49.99
13961400,39.99
14047800,39.99
14134200,39.99
14220600,39.99
14307000,39.99
14393400,49.99
14479800,49.99
14566200,89.99
14652600,49.99
14739000,49.99
14825400,49.99
14911800,49.99
14998200,49.99
15084600,59.99
15171000,59.99
15257400,59.99
15343800,59.99
15430200,59.99
15516600,69.98
15603000,69.98
15689400,69.98
15171000,59.99
15257400,59.99
15343800,59.99
15430200,59.99
15516600,69.98
15603000,69.98
15689400,69.98
15775800,69.98
15862200,69.98
15948600,59.99
16035000,69.98
16121400,69.98
16207800,69.98
16294200,69.98
16380600,69.98
16467000,69.98
16553400,69.98
16639800,69.98
16726200,69.98
16812600,69.98
16899000,69.98
16985400,69.98
17071800,89.99
17158200,89.99
17244600,89.99
17331000,89.99
17417400,89.99
17503800,89.99
17590200,89.99
17676600,89.99
17763000,109.99
17849400,109.99
17935800,129.99
18022200,129.99
18108600,129.99
18195000,109.99
18281400,109.99
18367800,109.99
18454200,109.99
18540600,109.99
18627000,109.99
18713400,109.99
18195000,109.99
18281400,109.99
18367800,109.99
18454200,109.99
18540600,109.99
18627000,109.99
18713400,109.99
18799800,109.99
18886200,109.99
18972600,89.99
19059000,89.99
19145400,89.99
19231800,89.99
19318200,69.98
19404600,69.98
19491000,59.99
19577400,49.99
19663800,49.99
19750200,49.99
19836600,49.99
19923000,49.99
20009400,49.99
20095800,49.99
20182200,49.99
20268600,49.99
20355000,49.99
20441400,49.99
20527800,49.99
20614200,49.99
20700600,49.99
20787000,49.99
20873400,49.99
20959800,49.99
21046200,49.99
21132600,49.99
20614200,49.99
20700600,49.99
20787000,49.99
20873400,49.99
20959800,49.99
21046200,49.99
21132600,49.99
21219000,49.99
21305400,49.99
21391800,49.99
21478200,49.99
21564600,49.99
21651000,49.99
21737400,49.99
21823800,49.99
21910200,49.99
21996600,49.99
22083000,49.99
22169400,49.99
22255800,49.99
22342200,49.99
22428600,49.99
22515000,49.99
22601400,49.99
22687800,49.99
22774200,49.99
22860600,49.99
22947000,49.99
23033400,49.99
23119800,49.99
23206200,49.99
23292600,49.99
23379000,49.99
23465400,49.99
23551800,49.99
23033400,49.99
23119800,49.99
23206200,49.99
23292600,49.99
23379000,49.99
23465400,49.99
23551800,49.99
23638200,49.99
23724600,49.99
23811000,49.99
23897400,49.99
23983800,49.99
24070200,49.99
24156600,49.99
24243000,49.99
24329400,49.99
24415800,49.99
24502200,49.99
24588600,49.99
24675000,49.99
