dateBeforeFlight, Price
78000,111.79
117600,111.79
204000,99.16
290400,99.16
376800,61.26
463200,61.26
549600,61.26
636000,48.62
722400,48.62
808800,35.99
895200,48.62
981600,48.62
1068000,61.26
1154400,35.99
1240800,30.94
1327200,30.94
1413600,23.36
1500000,30.94
1586400,35.99
1672800,35.99
1759200,35.99
1845600,23.36
1932000,19.57
2018400,19.57
2104800,23.36
2191200,30.94
2277600,35.99
2364000,30.94
2450400,23.36
2536800,19.57
2623200,23.36
2709600,23.36
2796000,35.99
2882400,30.94
2968800,30.94
2450400,23.36
2536800,19.57
2623200,23.36
2709600,23.36
2796000,35.99
2882400,30.94
2968800,30.94
3055200,30.94
3141600,23.36
3228000,35.99
3314400,35.99
3400800,61.26
3487200,73.89
3573600,48.62
3660000,35.99
3746400,30.94
3832800,30.94
3919200,30.94
4005600,30.94
4092000,30.94
4178400,30.94
4264800,23.36
4351200,14.51
4437600,19.57
4524000,23.36
4610400,23.36
4696800,30.94
4783200,30.94
4869600,30.94
4956000,23.36
5042400,23.36
5128800,23.36
5215200,23.36
5301600,30.94
5388000,23.36
4869600,30.94
4956000,23.36
5042400,23.36
5128800,23.36
5215200,23.36
5301600,30.94
5388000,23.36
5474400,23.36
5560800,23.36
5647200,23.36
5733600,23.36
5820000,23.36
5906400,30.94
5992800,30.94
6079200,30.94
6165600,30.94
6252000,30.94
6338400,30.94
6424800,35.99
6511200,35.99
6597600,35.99
6684000,35.99
6770400,35.99
6856800,48.62
6943200,73.89
7029600,99.16
7116000,61.26
7196700,35.99
7283100,35.99
7369500,30.94
7455900,35.99
7542300,30.94
7628700,35.99
7715100,35.99
7801500,35.99
7283100,35.99
7369500,30.94
7455900,35.99
7542300,30.94
7628700,35.99
7715100,35.99
7801500,35.99
7887900,35.99
7974300,30.94
8060700,35.99
8147100,30.94
8233500,48.62
8319900,35.99
8406300,48.62
8492700,35.99
8579100,48.62
8665500,48.62
8751900,48.62
8838300,48.62
8924700,48.62
9011100,61.26
9097500,61.26
9183900,61.26
9270300,61.26
9356700,73.89
9443100,99.16
9529500,99.16
9615900,99.16
9702300,99.16
9788700,99.16
9875100,111.79
9961500,137.06
10047900,111.79
10134300,111.79
10220700,99.16
9702300,99.16
9788700,99.16
9875100,111.79
9961500,137.06
10047900,111.79
10134300,111.79
10220700,99.16
10307100,99.16
10393500,111.79
10479900,111.79
10566300,111.79
10652700,111.79
10739100,99.16
10825500,73.89
10911900,73.89
10998300,61.26
11084700,61.26
11171100,61.26
11257500,73.89
11343900,73.89
11430300,73.89
11516700,73.89
11603100,73.89
11689500,73.89
11775900,99.16
11867100,99.16
11953500,99.16
12039900,99.16
12126300,99.16
12212700,73.89
12299100,73.89
12385500,73.89
12471900,111.79
12558300,99.16
12644700,99.16
12731100,99.16
12817500,99.16
12903900,99.16
12990300,99.16
13076700,99.16
13163100,99.16
13249500,73.89
12731100,99.16
12817500,99.16
12903900,99.16
12990300,99.16
13076700,99.16
13163100,99.16
13249500,73.89
13335900,73.89
13422300,73.89
13508700,73.89
13595100,73.89
13681500,73.89
13767900,73.89
13854300,73.89
13940700,73.89
14027100,73.89
14113500,73.89
14199900,73.89
14286300,73.89
14372700,111.79
14459100,111.79
14545500,111.79
14631900,111.79
14718300,111.79
14804700,137.06
14891100,137.06
14977500,137.06
15063900,137.06
15150300,137.06
15236700,137.06
15323100,137.06
15409500,137.06
15495900,137.06
15582300,137.06
15668700,137.06
15150300,137.06
15236700,137.06
15323100,137.06
15409500,137.06
15495900,137.06
15582300,137.06
15668700,137.06
15755100,137.06
15841500,137.06
15927900,137.06
16014300,137.06
16100700,137.06
16187100,174.96
16273500,174.96
16359900,174.96
16446300,174.96
