dateBeforeFlight, Price
54600,69.98
141000,89.99
227400,59.99
313800,49.99
400200,39.99
486600,24.99
573000,39.99
659400,19.98
745800,19.98
832200,19.98
918600,24.99
1005000,24.99
1091400,19.98
1177800,29.99
1264200,9.99
1350600,9.99
1437000,9.99
1523400,19.98
1609800,19.98
1696200,24.99
1782600,29.99
1869000,24.99
1955400,69.98
2041800,39.99
2128200,24.99
2214600,19.98
2301000,49.99
2387400,39.99
1869000,24.99
1955400,69.98
2041800,39.99
2128200,24.99
2214600,19.98
2301000,49.99
2387400,39.99
2473800,24.99
2560200,59.99
2646600,29.99
2733000,29.99
2819400,49.99
2905800,239.99
2992200,89.99
3078600,89.99
3165000,109.99
3251400,129.99
3337800,149.99
3424200,239.99
3510600,239.99
3597000,209.99
3683400,179.99
3769800,179.99
3856200,179.99
3942600,179.99
4115400,89.99
4201800,69.98
4288200,69.98
4374600,59.99
4461000,39.99
4547400,14.99
4633800,24.99
4720200,69.98
4806600,129.99
4288200,69.98
4374600,59.99
4461000,39.99
4547400,14.99
4633800,24.99
4720200,69.98
4806600,129.99
4893000,69.98
4979400,69.98
5065800,49.99
5152200,39.99
5238600,29.99
5325000,29.99
5411400,29.99
5497800,19.98
5584200,9.99
5670600,9.99
5757000,9.99
5843400,9.99
5929800,9.99
6016200,9.99
6102600,9.99
6189000,9.99
6275400,9.99
6361800,9.99
6448200,9.99
6534600,9.99
6621000,9.99
6707400,9.99
6793800,9.99
6880200,19.98
6966600,9.99
7053000,14.99
7139400,9.99
7225800,24.99
7312200,24.99
7398600,19.98
7485000,19.98
7571400,19.98
7657800,29.99
7744200,29.99
7830600,29.99
7312200,24.99
7398600,19.98
7485000,19.98
7571400,19.98
7657800,29.99
7744200,29.99
7830600,29.99
7917000,24.99
8003400,24.99
8089800,29.99
8176200,29.99
8262600,29.99
8349000,39.99
8435400,39.99
8521800,39.99
8608200,29.99
8694600,29.99
8781000,29.99
8867400,29.99
8953800,29.99
9040200,29.99
9126600,39.99
9213000,29.99
9299400,29.99
9385800,29.99
9472200,39.99
9558600,39.99
9645000,39.99
9731400,39.99
9817800,29.99
9904200,39.99
9990600,39.99
10077000,29.99
10163400,39.99
10249800,29.99
9731400,39.99
9817800,29.99
9904200,39.99
9990600,39.99
10077000,29.99
10163400,39.99
10249800,29.99
10336200,29.99
10422600,29.99
10509000,29.99
10595400,29.99
10681800,29.99
10768200,39.99
10854600,39.99
10941000,39.99
11027400,29.99
11113800,29.99
11200200,29.99
11286600,39.99
11373000,39.99
11459400,39.99
11545800,39.99
11632200,59.99
11718600,69.98
11805000,89.99
11891400,89.99
11977800,49.99
12037500,39.99
12123900,39.99
12210300,39.99
12296700,39.99
12383100,39.99
12469500,39.99
12555900,39.99
12642300,39.99
12123900,39.99
12210300,39.99
12296700,39.99
12383100,39.99
12469500,39.99
12555900,39.99
12642300,39.99
12728700,39.99
12815100,39.99
12901500,39.99
12987900,39.99
13074300,39.99
13160700,49.99
13247100,49.99
13333500,49.99
13419900,39.99
13506300,39.99
13592700,39.99
13679100,39.99
13765500,49.99
13851900,49.99
13938300,49.99
14024700,49.99
14111100,49.99
14197500,49.99
14283900,59.99
14370300,59.99
14456700,69.98
14543100,59.99
14629500,59.99
14715900,69.98
14802300,89.99
14888700,109.99
14975100,109.99
15061500,109.99
14543100,59.99
14629500,59.99
14715900,69.98
14802300,89.99
14888700,109.99
14975100,109.99
15061500,109.99
15147900,89.99
15234300,89.99
15320700,89.99
15407100,89.99
15493500,89.99
15579900,89.99
15666300,69.98
15752700,49.99
15839100,49.99
15925500,59.99
16011900,59.99
16098300,59.99
16184700,49.99
16271100,49.99
16357500,39.99
16443900,39.99
16530300,39.99
16616700,49.99
16703100,59.99
16789500,59.99
16875900,59.99
16962300,49.99
17048700,39.99
17135100,39.99
17221500,39.99
17307900,49.99
17394300,59.99
17480700,59.99
17567100,49.99
17653500,49.99
17739900,49.99
17826300,49.99
17912700,49.99
17999100,49.99
18085500,49.99
17567100,49.99
17653500,49.99
17739900,49.99
17826300,49.99
17912700,49.99
17999100,49.99
18085500,49.99
18171900,49.99
18258300,39.99
18344700,39.99
18431100,39.99
18517500,49.99
18603900,49.99
18690300,49.99
18776700,49.99
18863100,39.99
18949500,39.99
19035900,49.99
19122300,49.99
19208700,59.99
19295100,59.99
19381500,69.98
19467900,69.98
19554300,69.98
19640700,89.99
19727100,89.99
19813500,109.99
19899900,109.99
19986300,109.99
20072700,109.99
20159100,109.99
20245500,109.99
20331900,129.99
20418300,129.99
20504700,129.99
19986300,109.99
20072700,109.99
20159100,109.99
20245500,109.99
20331900,129.99
20418300,129.99
20504700,129.99
20591100,129.99
20677500,129.99
20763900,129.99
20850300,129.99
20936700,149.99
21023100,149.99
21109500,149.99
21195900,129.99
21282300,129.99
21368700,129.99
21455100,129.99
21541500,149.99
21627900,149.99
21714300,149.99
21800700,129.99
21887100,109.99
21973500,109.99
22059900,109.99
22146300,109.99
22232700,129.99
22319100,109.99
22405500,109.99
22491900,109.99
22578300,109.99
22664700,109.99
22751100,129.99
22837500,129.99
22923900,129.99
23010300,109.99
23096700,89.99
23183100,89.99
23269500,89.99
23355900,89.99
23442300,89.99
23528700,89.99
23010300,109.99
23096700,89.99
23183100,89.99
23269500,89.99
23355900,89.99
23442300,89.99
23528700,89.99
23615100,69.98
23701500,69.98
23787900,69.98
23874300,69.98
23960700,89.99
24047100,89.99
24133500,69.98
24219900,59.99
24306300,49.99
24392700,49.99
24479100,49.99
24565500,59.99
24651900,59.99
24738300,49.99
24824700,49.99
24911100,49.99
24997500,49.99
25083900,49.99
25170300,49.99
25256700,49.99
25343100,49.99
25429500,49.99
25515900,49.99
25602300,49.99
25688700,49.99
25775100,49.99
25861500,49.99
25947900,59.99
25429500,49.99
25515900,49.99
25602300,49.99
25688700,49.99
25775100,49.99
25861500,49.99
25947900,59.99
26034300,49.99
26120700,49.99
26207100,49.99
26293500,59.99
26379900,59.99
26466300,59.99
26552700,59.99
26639100,49.99
26725500,49.99
26811900,49.99
26898300,49.99
26984700,49.99
27071100,49.99
27157500,49.99
27243900,49.99
27330300,49.99
27416700,49.99
27503100,49.99
27589500,49.99
27675900,49.99
27762300,49.99
27848700,49.99
27935100,49.99
28021500,49.99
28107900,49.99
28194300,49.99
28280700,59.99
28367100,59.99
27848700,49.99
27935100,49.99
28021500,49.99
28107900,49.99
28194300,49.99
28280700,59.99
28367100,59.99
28453500,49.99
28539900,49.99
28626300,49.99
28712700,49.99
28799100,59.99
28885500,59.99
28971900,49.99
29058300,49.99
29144700,49.99
29231100,49.99
29317500,49.99
29403900,59.99
29490300,69.98
29576700,59.99
29663100,59.99
29749500,49.99
29835900,49.99
29922300,59.99
30008700,69.98
30095100,69.98
30181500,69.98
30267900,59.99
30354300,49.99
30440700,49.99
30527100,49.99
30613500,49.99
30699900,49.99
54600,109.99
141000,69.98
227400,49.99
313800,59.99
400200,24.99
486600,49.99
573000,24.99
659400,19.98
745800,19.98
832200,29.99
918600,24.99
1005000,19.98
1091400,29.99
1177800,9.99
1264200,9.99
1350600,9.99
1437000,19.98
1523400,19.98
1609800,29.99
1696200,29.99
1782600,29.99
1869000,69.98
1955400,39.99
2041800,24.99
2128200,29.99
2214600,49.99
2301000,39.99
1782600,29.99
1869000,69.98
1955400,39.99
2041800,24.99
2128200,29.99
2214600,49.99
2301000,39.99
2387400,29.99
2473800,59.99
2560200,29.99
2646600,39.99
2733000,49.99
2819400,149.99
2905800,89.99
2992200,89.99
3078600,109.99
3165000,179.99
3251400,179.99
3337800,239.99
3424200,239.99
3510600,209.99
3597000,209.99
3683400,209.99
3769800,179.99
3856200,179.99
4029000,89.99
4115400,89.99
4201800,69.98
4288200,59.99
4374600,49.99
4461000,14.99
4547400,24.99
4633800,89.99
4720200,129.99
