dateBeforeFlight, Price
127500,106.99
213900,86.99
300300,66.98
386700,56.99
473100,56.99
559500,56.99
645900,66.98
818700,39.99
991500,39.99
1077900,39.99
1164300,39.99
1250700,56.99
1423500,39.99
1596300,39.99
1682700,39.99
1769100,39.99
1855500,56.99
2028300,39.99
2201100,29.99
2287500,39.99
2373900,39.99
2460300,126.99
2633100,39.99
2805900,39.99
2892300,39.99
2978700,39.99
2460300,126.99
2633100,39.99
2805900,39.99
2892300,39.99
2978700,39.99
3065100,66.98
3237900,29.99
3410700,29.99
3497100,56.99
3583500,56.99
3669900,39.99
3842700,39.99
4015500,56.99
4101900,39.99
4188300,66.98
4274700,106.99
4447500,39.99
4620300,39.99
4706700,39.99
4793100,39.99
4879500,39.99
5052300,56.99
5225100,56.99
5311500,106.99
5397900,56.99
4879500,39.99
5052300,56.99
5225100,56.99
5311500,106.99
5397900,56.99
5484300,39.99
5657100,39.99
5829900,56.99
5916300,56.99
6002700,56.99
6089100,39.99
6175500,86.99
6261900,39.99
6434700,66.98
6521100,39.99
6607500,39.99
6693900,39.99
6780300,39.99
6866700,56.99
6953100,39.99
7039500,66.98
7125900,66.98
7204500,39.99
7290900,39.99
7377300,56.99
7463700,39.99
7550100,39.99
7636500,66.98
7722900,66.98
7809300,66.98
7290900,39.99
7377300,56.99
7463700,39.99
7550100,39.99
7636500,66.98
7722900,66.98
7809300,66.98
7895700,56.99
7982100,56.99
8068500,66.98
8154900,66.98
8241300,56.99
8327700,56.99
8414100,66.98
8500500,56.99
8586900,66.98
8673300,56.99
8759700,56.99
8846100,66.98
8932500,66.98
9018900,56.99
9105300,86.99
9191700,56.99
9278100,56.99
9364500,66.98
9450900,66.98
9537300,86.99
9623700,66.98
9710100,66.98
9796500,66.98
9882900,86.99
9969300,86.99
10055700,86.99
10142100,106.99
10228500,156.99
9710100,66.98
9796500,66.98
9882900,86.99
9969300,86.99
10055700,86.99
10142100,106.99
10228500,156.99
10314900,106.99
10401300,66.98
10487700,86.99
10574100,66.98
10660500,86.99
10746900,86.99
10833300,56.99
10919700,66.98
11006100,106.99
11092500,86.99
11178900,66.98
11265300,66.98
11351700,66.98
11438100,86.99
11524500,66.98
11610900,66.98
11697300,66.98
11783700,66.98
11870100,66.98
11956500,66.98
12042900,66.98
12129300,86.99
12215700,66.98
12302100,86.99
12388500,66.98
12474900,66.98
12561300,66.98
12647700,86.99
12734100,66.98
12820500,66.98
12906900,66.98
12993300,66.98
13079700,126.99
13166100,66.98
13252500,66.98
12734100,66.98
12820500,66.98
12906900,66.98
12993300,66.98
13079700,126.99
13166100,66.98
13252500,66.98
13338900,66.98
13425300,56.99
13511700,66.98
13598100,86.99
13684500,66.98
13770900,156.99
13857300,86.99
13943700,106.99
14030100,56.99
14116500,106.99
14202900,66.98
14289300,66.98
14375700,126.99
14462100,66.98
14548500,86.99
14634900,66.98
14721300,66.98
14807700,66.98
14894100,66.98
14980500,86.99
15066900,86.99
15153300,86.99
15239700,86.99
15326100,56.99
15412500,66.98
15498900,86.99
15585300,86.99
15671700,66.98
15153300,86.99
15239700,86.99
15326100,56.99
15412500,66.98
15498900,86.99
15585300,86.99
15671700,66.98
15758100,86.99
15844500,56.99
15930900,86.99
16017300,86.99
16103700,86.99
16190100,86.99
16276500,86.99
16362900,86.99
16449300,66.98
16535700,56.99
16622100,56.99
16708500,56.99
16794900,86.99
16881300,56.99
16967700,56.99
17054100,66.98
17140500,56.99
17226900,66.98
17313300,56.99
17399700,66.98
17486100,66.98
17572500,66.98
17658900,66.98
17745300,56.99
17831700,66.98
17918100,66.98
18004500,56.99
18090900,56.99
18177300,66.98
18263700,66.98
18350100,66.98
18436500,66.98
18522900,66.98
18609300,86.99
18695700,66.98
18177300,66.98
18263700,66.98
18350100,66.98
18436500,66.98
18522900,66.98
18609300,86.99
18695700,66.98
18782100,66.98
18868500,66.98
18954900,66.98
19041300,56.99
19127700,66.98
19214100,86.99
19300500,66.98
19386900,56.99
19473300,86.99
19559700,56.99
19646100,56.99
19732500,66.98
19818900,86.99
19905300,56.99
19991700,56.99
20078100,56.99
20164500,56.99
20250900,66.98
20337300,56.99
20423700,56.99
20510100,66.98
20596500,66.98
20682900,66.98
20769300,56.99
20855700,66.98
20942100,66.98
21028500,86.99
21114900,66.98
20596500,66.98
20682900,66.98
20769300,56.99
20855700,66.98
20942100,66.98
21028500,86.99
21114900,66.98
21201300,66.98
21287700,66.98
21374100,66.98
21460500,66.98
21546900,66.98
21633300,66.98
21719700,66.98
21806100,66.98
21892500,66.98
21978900,106.99
22065300,66.98
22151700,66.98
22238100,66.98
22324500,66.98
22410900,66.98
22497300,66.98
22583700,66.98
22670100,66.98
22756500,86.99
22842900,86.99
22929300,66.98
23015700,66.98
23102100,66.98
23188500,86.99
23274900,66.98
23361300,66.98
23447700,86.99
23534100,66.98
23015700,66.98
23102100,66.98
23188500,86.99
23274900,66.98
23361300,66.98
23447700,86.99
23534100,66.98
23620500,66.98
23706900,66.98
23793300,66.98
23879700,66.98
23966100,66.98
